quadweek,year_week,basket,CountProduct_W,StockQty_W,Stock$_W,AvgAgeStock,PurchaseQty,Purchase$,AvgListPrice,SoldQty,SoldQty_In,SoldQty_Out,SoldQty_OutByCondition,SoldQty_OutByMinPrice,SoldQty_none,SoldToStock_W,SoldToStock_W_In,SoldToStock_W_Out,SoldToStock_W_OutByCondition,SoldToStock_W_OutByMinPrice,SoldToStock_W_none,AvgSalesPeriod,AvgSalesPeriod_In,AvgSalesPeriod_Out,AvgSalesPeriod_OutByCondition,AvgSalesPeriod_OutByMinPrice,AvgSalesPeriod_none,Revenue,Revenue_In,Revenue_Out,Revenue_OutByCondition,Revenue_OutByMinPrice,Revenue_none,AvgSalePrice,AvgSalePrice_In,AvgSalePrice_Out,AvgSalePrice_OutByCondition,AvgSalePrice_OutByMinPrice,AvgSalePrice_none,Recap,Recap_In,Recap_Out,Recap_OutByCondition,Recap_OutByMinPrice,Recap_none,RecapPerStockQty_W,RecapPerStockQty_W_In,RecapPerStockQty_W_Out,RecapPerStockQty_W_OutByCondition,RecapPerStockQty_W_OutByMinPrice,RecapPerStockQty_W_none,RecapPerStock$_W,RecapPerStock$_W_In,RecapPerStock$_W_Out,RecapPerStock$_W_OutByCondition,RecapPerStock$_W_OutByMinPrice,RecapPerStock$_W_none,Margin,Margin_In,Margin_Out,Margin_OutByCondition,Margin_OutByMinPrice,Margin_none,MarginUnit,MarginUnit_In,MarginUnit_Out,MarginUnit_OutByCondition,MarginUnit_OutByMinPrice,MarginUnit_none,RecapUnit,RecapUnit_In,RecapUnit_Out,RecapUnit_OutByCondition,RecapUnit_OutByMinPrice,RecapUnit_none,Avg_Basket_IRR,Avg_Basket_Velocity,Avg_Basket_Margin,Avg_IRR,Avg_Margin,Avg_SaleDuration,FDR
18,2026-21,1225,164,168.714,3794.274,58.19956487,19,413.18,44.07320863,4,,1,,2,1,2.37%,,0.00592719,,0.011854381,0.00592719,9.75,,4,,17,1,154.58,,49.21,,62.38,42.99,38.645,,49.21,,31.19,42.99,53.13,,0.95,,34.16,18.02,0.314911626,,0.005630831,,0.202472824,0.106807971,0.014,,0.000250377,,0.00900304,0.004749262,-30.62,,-20.64,,-6.41,-3.57,-7.655,,-20.64,,-3.205,-3.57,13.2825,,0.95,,17.08,18.02,1,2,2,-0.533055637,-1.963895824,145.9923006,92.53%
18,2026-21,1312,2,115.285,2813.936,72.67425804,6,145.17,42.82993043,20,2,,,18,,17.35%,1.73%,,,0.156134796,,90.79996,98.5,,,89.9444,,812.18,92.36,,,719.82,,40.609,46.18,,,39.99,,386.77,33.13,,,353.64,,3.354903066,0.287374767,,,3.067528299,,0.137,0.011773544,,,0.1256745,,-99.9,-23.16,,,-76.74,,-4.995,-11.58,,,-4.263333333,,19.3385,16.565,,,19.64666667,,1,3,1,-0.515571842,-8.541150106,83.3442303,33.11%
18,2026-21,1313,20,426.999,10460.171,51.16836639,50,1113.07,45.96776854,33,6,,,27,,7.73%,1.41%,,,0.063231998,,105.0606,126.1666667,,,100.370363,,1343.96,256.68,,,1087.28,,40.72606061,42.78,,,40.26962963,,594.99,84.78,,,510.21,,1.393422467,0.198548474,,,1.194873993,,0.057,0.00810503,,,0.048776449,,-205.3,-57.17,,,-148.13,,-6.221212121,-9.528333333,,,-5.486296296,,18.03,14.13,,,18.89666667,,1,3,1,-0.589097507,-10.87385956,80.8001363,22.26%
18,2026-21,1314,254,858.544,20695.062,33.44116305,198,4375.41,45.83025389,97,34,8,2,53,,11.30%,3.96%,0.009318101,0.002329525,0.061732421,,16.21649485,22.76470294,20.375,7.5,11.71698302,,4177.55,1522.05,377.7,85.04,2192.76,,43.06752577,44.76617647,47.2125,42.52,41.37283019,,2175.53,841.8,185.91,48.54,1099.28,,2.533976127,0.980497214,0.216541028,0.05653758,1.280400306,,0.105,0.04067637,0.008983302,0.002345487,0.053117985,,-143.71,-10.88,1.48,-1.78,-132.53,,-1.481546392,-0.32,0.185,-0.89,-2.500566038,,22.42814433,24.75882353,23.23875,24.27,20.74113208,,1,3,1,-0.592218395,-10.03476687,75.37071938,24.03%
18,2026-21,1315,787,894.285,20934.79,29.94618167,237,5227.56,41.72924804,96,26,32,1,26,11,10.73%,2.91%,0.035782776,0.001118212,0.029073506,0.012300329,17.86458333,19.38461538,13.21875,195,19.38461538,8.090909091,3739.28,1075.61,1170.46,58.23,1059.78,375.2,38.95083333,41.36961538,36.576875,58.23,40.76076923,34.10909091,1657.51,567.44,411.46,31.13,514.1,133.38,1.853447167,0.634518079,0.460099409,0.034809932,0.574872664,0.149147084,0.079,0.02710512,0.019654365,0.001486998,0.024557208,0.006371213,-636.73,-55.07,-330.59,6.83,-142.34,-115.56,-6.632604167,-2.118076923,-10.3309375,6.83,-5.474615385,-10.50545455,17.26572917,21.82461538,12.858125,31.13,19.77307692,12.12545455,1,3,1,-0.616453646,-7.147148974,73.4238756,42.68%
18,2026-21,1325,104,105,2501.49,18.69797143,19,429.98,42.12301714,6,1,,1,2,2,5.71%,0.95%,,0.00952381,0.019047619,0.019047619,17.16666667,36,,3,31,1,258.86,40.39,,48.68,82.41,87.38,43.14333333,40.39,,48.68,41.205,43.69,86.03,19.48,,9.35,36.85,20.35,0.819333333,0.18552381,,0.089047619,0.350952381,0.193809524,0.034,0.007787359,,0.003737772,0.01473122,0.008135151,-70.04,-1.17,,-23.7,-24.47,-20.7,-11.67333333,-1.17,,-23.7,-12.235,-10.35,14.33833333,19.48,,9.35,18.425,10.175,1,3,2,-0.526665405,-2.195225429,73.25032381,96.19%
18,2026-21,1413,1,14.286,351.423,24.071,7,154.57,39.99,7,,,,,7,49.00%,,,,,0.4899902,1.999971429,,,,,1.999971429,279.93,,,,,279.93,39.99,,,,,39.99,166.96,,,,,166.96,11.68696626,,,,,11.68696626,0.475,,,,,0.475096963,9.97,,,,,9.97,1.424285714,,,,,1.424285714,23.85142857,,,,,23.85142857,1,4,1,-0.597471,-12.21,39.99,9.00%
18,2026-21,1414,46,136.497,3187.088,22.47805736,43,964.79,43.6353273,24,13,3,,8,,17.58%,9.52%,0.021978505,,0.058609347,,14.0416625,16.46153077,22.33333333,,7,,1050.03,611.81,118.84,,319.38,,43.75125,47.06230769,39.61333333,,39.9225,,550.61,356.72,35.01,,158.88,,4.03386155,2.61339077,0.256489154,,1.163981626,,0.173,0.111926624,0.010984949,,0.049851149,,-21.4,41.39,-43.52,,-19.27,,-0.891666667,3.183846154,-14.50666667,,-2.40875,,22.94208333,27.44,11.67,,19.86,,1,4,1,-0.548013983,-8.79497967,39.86270563,24.36%
18,2026-21,1415,221,263.113,6033.367,15.76473419,102,2254.53,40.76659059,41,13,7,2,18,1,15.58%,4.94%,0.026604539,0.007601297,0.068411671,0.003800648,11.65853902,19.92307692,15.85714286,2,5.722227778,1,1738.96,570.84,298.25,89.54,732.71,47.62,42.41365854,43.91076923,42.60714286,44.77,40.70611111,47.62,878.48,270.51,143.77,38.48,409.32,16.4,3.338793598,1.028113396,0.546419219,0.14624895,1.555681399,0.062330634,0.146,0.044835661,0.023829149,0.006377865,0.067842715,0.002718217,-87.8,-48.39,-40.16,-11.58,17.52,-5.19,-2.141463415,-3.722307692,-5.737142857,-5.79,0.973333333,-5.19,21.42634146,20.80846154,20.53857143,19.24,22.74,16.4,1,4,1,-0.595514041,-7.70529742,36.23928457,24.62%
18,2026-21,1425,11,11,234.65,7.409090909,5,103.15,41.64545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,-0.509121273,-2.208181818,40.54545455,72.73%
18,2026-21,1514,1,2.143,46.643,5.083,2,47.08,42.28,4,,,,,4,186.65%,,,,,1.866542231,4.25,,,,,4.25,169.76,,,,,169.76,42.44,,,,,42.44,88.05,,,,,88.05,41.08726085,,,,,41.08726085,1.888,,,,,1.88774307,-8.97,,,,,-8.97,-2.2425,,,,,-2.2425,22.0125,,,,,22.0125,1,5,1,-0.513482,-8.77,11.36,8.00%
18,2026-21,1515,110,123.838,2752.436,46.03472106,58,1281.63,38.09936667,23,1,3,1,4,14,18.57%,0.81%,0.024225197,0.008075066,0.032300263,0.113050921,3.826086957,1,10.33333333,10,5,1.857142857,942.59,80.94,105.68,42.37,159.24,554.36,40.98217391,80.94,35.22666667,42.37,39.81,39.59714286,427.36,43.01,51.07,17.49,72.8,242.99,3.450960125,0.347308581,0.412393611,0.141232901,0.587864791,1.962160242,0.155,0.015626158,0.018554473,0.006354371,0.026449298,0.088281798,-106.61,21.42,-21.26,-8.44,-23.91,-74.42,-4.635217391,21.42,-7.086666667,-8.44,-5.9775,-5.315714286,18.58086957,43.01,17.02333333,17.49,18.2,17.35642857,1,5,1,-0.623694764,-7.096759799,9.171744214,4.03%
18,2026-21,1525,3,3,64.77,4.166666667,2,43.18,40.36333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,-0.511731333,-2.263333333,8.333333333,0.00%
18,2026-21,2113,1,24.714,651.011,122.348,1,21.59,53.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-0.472866,-3.07,269.47,61.00%
18,2026-21,2114,10,35.428,939.134,87.62809512,3,68.05,50.78229592,1,1,,,,,2.82%,2.82%,,,,,182,182,,,,,52.7,52.7,,,,,52.7,52.7,,,,,20.77,20.77,,,,,0.586259456,0.586259456,,,,,0.022,0.02211612,,,,,-8.53,-8.53,,,,,-8.53,-8.53,,,,,20.77,20.77,,,,,2,1,1,-0.455047861,-3.102741052,208.5275059,60.02%
18,2026-21,2115,14,14,624.94,257.5714286,,,71.84714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-0.449267357,-4.182857143,309.2042857,64.07%
18,2026-21,2123,16,337.571,8433.226,116.9118244,18,393.67,58.29884205,10,10,,,,,2.96%,2.96%,,,,,133.6,133.6,,,,,528.98,528.98,,,,,52.898,52.898,,,,,320.3,320.3,,,,,0.94883743,0.94883743,,,,,0.038,0.037980721,,,,,64.35,64.35,,,,,6.435,6.435,,,,,32.03,32.03,,,,,2,1,2,-0.426685535,-0.000382645,290.5907123,60.19%
18,2026-21,2124,227,656.571,16527.729,143.6634698,10,219.79,58.05001365,23,11,6,6,,,3.50%,1.68%,0.009138387,0.009138387,,,104.2173913,104.7272727,93.83333333,113.6666667,,,1226.32,545.92,351.14,329.26,,,53.31826087,49.62909091,58.52333333,54.87666667,,,650.58,279.36,176.64,194.58,,,0.99087532,0.425483306,0.269034118,0.296357896,,,0.039,0.016902504,0.010687494,0.011772942,,,38.87,-5.42,15.01,29.28,,,1.69,-0.492727273,2.501666667,4.88,,,28.28608696,25.39636364,29.44,32.43,,,2,1,2,-0.397405075,0.348923924,271.2425919,67.84%
18,2026-21,2125,946,964.657,24844.864,198.1559979,36,786.55,58.48610999,43,17,20,5,,1,4.46%,1.76%,0.020732758,0.005183189,,0.001036638,198.5116279,191.5882353,221.25,136,,174,2297.51,970.47,1022.45,251.77,,52.82,53.43046512,57.08647059,51.1225,50.354,,52.82,1143.39,487.14,481.13,143.63,,31.49,1.185281401,0.504987783,0.498757589,0.148892301,,0.032643727,0.046,0.019607272,0.019365371,0.005781074,,0.001267465,43.7,51.14,-23.42,4.53,,11.45,1.01627907,3.008235294,-1.171,0.906,,11.45,26.59046512,28.65529412,24.0565,28.726,,31.49,2,1,2,-0.379883983,0.744582188,311.1985856,86.37%
18,2026-21,2132,2,129.857,3249.616,174.7768355,2,43.18,57.05474098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,-0.40863847,3.734850951,410.8328171,62.43%
18,2026-21,2133,18,401.286,11569.208,159.4994097,7,153.49,68.584665,12,12,,,,,2.99%,2.99%,,,,,154.75,154.75,,,,,668.22,668.22,,,,,55.685,55.685,,,,,332.19,332.19,,,,,0.827813579,0.827813579,,,,,0.029,0.028713288,,,,,22.19,22.19,,,,,1.849166667,1.849166667,,,,,27.6825,27.6825,,,,,2,1,3,-0.320639922,5.954302119,384.5156959,64.07%
18,2026-21,2134,363,1042.371,26224.59,158.3036765,13,295.94,67.57941161,58,33,13,12,,,5.56%,3.17%,0.012471567,0.011512216,,,152.862069,169.969697,128.2307692,132.5,,,3127.31,1675.64,704.53,747.14,,,53.91913793,50.7769697,54.19461538,62.26166667,,,1658.92,834.78,366.14,458,,,1.5914871,0.800847299,0.351256894,0.439382907,,,0.063,0.031831956,0.013961705,0.017464525,,,146.19,11.44,6.6,128.15,,,2.520517241,0.346666667,0.507692308,10.67916667,,,28.60206897,25.29636364,28.16461538,38.16666667,,,2,1,3,-0.268644852,6.099400569,363.5565912,76.84%
18,2026-21,2135,1185,1198.999,29493.848,314.7214822,28,632.92,74.12055612,30,12,8,7,,3,2.50%,1.00%,0.006672232,0.005838203,,0.002502087,248.7333333,209.8333333,270.25,350.8571429,,108.6666667,2138.11,854.16,539.93,546.46,,197.56,71.27033333,71.18,67.49125,78.06571429,,65.85333333,1149.96,473.18,258.93,301.1,,116.75,0.959100049,0.394645867,0.215955143,0.251126148,,0.097372892,0.039,0.016043346,0.008779119,0.010208909,,0.003958453,356.08,156.87,74.91,89.07,,35.23,11.86933333,13.0725,9.36375,12.72428571,,11.74333333,38.332,39.43166667,32.36625,43.01428571,,38.91666667,2,1,3,-0.256463586,5.750144871,543.9686944,91.71%
18,2026-21,2143,19,307.285,7550.205,204.4595766,8,188.34,79.60607517,14,2,12,,,,4.56%,0.65%,0.039051695,,,,148.7857143,416,104.25,,,,800.67,154.84,645.83,,,,57.19071429,77.42,53.81916667,,,,453.16,88.5,364.66,,,,1.474722163,0.288006248,1.186715915,,,,0.060,0.011721536,0.048298026,,,,102.78,49.7,53.08,,,,7.341428571,24.85,4.423333333,,,,32.36857143,44.25,30.38833333,,,,2,1,4,-0.282992627,15.12936447,586.6948954,66.45%
18,2026-21,2144,167,501.715,12718.15,239.2139199,3,64.23,86.77635227,7,5,,,,2,1.40%,1.00%,,,,0.003986327,163.7142857,144.4,,,,212,566.41,394.87,,,,171.54,80.91571429,78.974,,,,85.77,365.59,256.47,,,,109.12,0.728680625,0.51118663,,,,0.217493996,0.029,0.020165669,,,,0.008579864,181.62,123.78,,,,57.84,25.94571429,24.756,,,,28.92,52.22714286,51.294,,,,54.56,2,1,4,-0.290098312,16.24280916,826.6214916,89.95%
18,2026-21,2145,399,400.143,10383.253,494.2703862,6,144.34,105.2725396,2,,,1,,1,0.50%,,,0.002499107,,0.002499107,195,,,134,,256,207.3,,,104.05,,103.25,103.65,,,104.05,,103.25,132.69,,,63.24,,69.45,0.331606451,,,0.158043499,,0.173562951,0.013,,,0.006090577,,0.006688655,83.15,,,37.95,,45.2,41.575,,,37.95,,45.2,66.345,,,63.24,,69.45,2,1,4,-0.228579188,14.28877111,1048.575032,97.41%
18,2026-21,2151,2,271,7877.41,88.31370849,,,192.9000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,-0.1912081,112.2519926,1812.594354,100.00%
18,2026-21,2152,2,130.571,3268.847,305.9801381,1,21.59,151.4141796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,-0.332321036,71.53782915,1663.348366,89.09%
18,2026-21,2153,19,345.286,9938.24,226.5001035,4,86.36,134.2576343,3,,,3,,,0.87%,,,0.00868845,,,48,,,48,,,132.48,,,132.48,,,44.16,,,44.16,,,85.5,,,85.5,,,0.247620813,,,0.247620813,,,0.009,,,0.008603133,,,-8.67,,,-8.67,,,-2.89,,,-2.89,,,28.5,,,28.5,,,2,1,5,-0.268044213,57.04507663,1364.036094,94.81%
18,2026-21,2154,282,828.096,21486.746,331.790349,17,392.59,140.5369019,19,1,2,14,,2,2.29%,0.12%,0.002415179,0.016906252,,0.002415179,309.9999947,379,231.5,294.8571357,,460,1874.4,103.92,260.44,1315.5,,194.54,98.65263158,103.92,130.22,93.96428571,,97.27,1164.18,70.42,161.28,814.32,,118.16,1.405851495,0.08503845,0.194760028,0.983364248,,0.14268877,0.054,0.003277369,0.007506023,0.037898712,,0.005499204,688.4,45.71,119.12,457.11,,66.46,36.23157895,45.71,59.56,32.65071429,,33.23,61.27263158,70.42,80.64,58.16571429,,59.08,2,1,5,-0.280442346,44.32652614,1588.705002,97.98%
18,2026-21,2155,12,12,297.13,1362.916667,,,168.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,-0.186936167,32.61166667,1989,100.00%
18,2026-21,2212,1,73.714,1814.453,105.391,2,43.18,47.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,-0.475061,-6.11,128.27,49.00%
18,2026-21,2213,19,285.571,7074.682,69.16053514,23,506.08,49.40641571,55,43,,,12,,19.26%,15.06%,,,0.042021074,,110.9454564,123.2325605,,,66.91666667,,2338.73,1938.83,,,399.9,,42.52236364,45.08906977,,,33.325,,1052.94,1020.16,,,32.78,,3.6871391,3.572351534,,,0.114787566,,0.149,0.144198707,,,0.004633424,,-309.21,-79.33,,,-229.88,,-5.622,-1.844883721,,,-19.15666667,,19.14436364,23.72465116,,,2.731666667,,2,2,1,-0.434655955,-4.753920741,121.5616255,31.47%
18,2026-21,2214,211,660.804,16901.907,82.22080846,51,1132.9,52.35860998,21,14,4,1,2,,3.18%,2.12%,0.006053232,0.001513308,0.003026616,,73.00000476,62.78572143,89.25,146,75.5,,1012.27,648.65,216.04,66.8,80.78,,48.20333333,46.33214286,54.01,66.8,40.39,,490.3,303.71,113.56,34.35,38.68,,0.741974928,0.459606782,0.17185126,0.051982131,0.058534755,,0.029,0.017968978,0.006718768,0.002032315,0.002288499,,-25.6,-37.35,10.93,9.87,-9.05,,-1.219047619,-2.667857143,2.7325,9.87,-4.525,,23.34761905,21.69357143,28.39,34.35,19.34,,2,2,1,-0.435291529,-4.163099119,131.0249492,38.46%
18,2026-21,2215,221,248.749,6268.297,73.2157207,45,1007.74,51.68367483,18,12,2,2,,2,7.24%,4.82%,0.008040233,0.008040233,,0.008040233,52.5,51.08333333,68,97,,1,870.62,562.82,137.1,94.72,,75.98,48.36777778,46.90166667,68.55,47.36,,37.99,457.66,275.1,89.5,55.6,,37.46,1.839846592,1.105934094,0.359800441,0.223518487,,0.15059357,0.073,0.043887518,0.0142782,0.008870033,,0.005976105,11.9,-15.55,34.19,-1.02,,-5.72,0.661111111,-1.295833333,17.095,-0.51,,-2.86,25.42555556,22.925,44.75,27.8,,18.73,2,2,1,-0.431986971,-3.75786367,126.8400658,27.40%
18,2026-21,2223,22,338,8342.949,94.41885501,22,481.78,59.50599438,31,7,14,10,,,9.17%,2.07%,0.041420118,0.029585799,,,73.16128387,177,46.71427143,37.5,,,1546.12,385.36,572.26,588.5,,,49.87483871,55.05142857,40.87571429,58.85,,,901.62,219.16,323.26,359.2,,,2.667514793,0.648402367,0.956390533,1.062721893,,,0.108,0.026268889,0.038746491,0.04305432,,,29.87,37.08,-73,65.79,,,0.963548387,5.297142857,-5.214285714,6.579,,,29.08451613,31.30857143,23.09,35.92,,,2,2,2,-0.324477915,-0.064611893,142.7089076,47.07%
18,2026-21,2224,500,1477.798,36740.939,82.71079436,73,1611.04,57.52226389,60,39,15,6,,,4.06%,2.64%,0.010150237,0.004060095,,,82.73333333,80.61538462,91.26666667,75.16666667,,,3094.88,1972.07,827.47,295.34,,,51.58133333,50.56589744,55.16466667,49.22333333,,,1591.02,943.31,504.23,143.48,,,1.076615343,0.63832134,0.341203602,0.097090401,,,0.043,0.02567463,0.013723928,0.003905181,,,35.29,-13.08,76.32,-27.95,,,0.588166667,-0.335384615,5.088,-4.658333333,,,26.517,24.1874359,33.61533333,23.91333333,,,2,2,2,-0.313925954,0.063482039,137.152279,57.94%
18,2026-21,2225,1702,1774.639,44060.902,73.78189618,171,3794.28,55.60687558,86,38,26,11,1,10,4.85%,2.14%,0.014650867,0.006198444,0.000563495,0.005634949,64.1744186,61.05263158,60.07692308,81.72727273,28,71,4586.05,1918.25,1467.79,604.28,41.69,554.04,53.32616279,50.48026316,56.45346154,54.93454545,41.69,55.404,2177.22,853.8,707.97,339.35,25.41,250.69,1.226852334,0.481111933,0.398937474,0.191221989,0.014318405,0.141262533,0.049,0.019377724,0.016067987,0.00770184,0.000576702,0.005689625,33.88,-77.1,48.06,58.22,6.43,-1.73,0.393953488,-2.028947368,1.848461538,5.292727273,6.43,-0.173,25.31651163,22.46842105,27.22961538,30.85,25.41,25.069,2,2,2,-0.309592896,0.066285137,138.2334276,71.88%
18,2026-21,2233,19,307.002,7570.542,98.7808816,14,307.91,63.8706996,10,10,,,,,3.26%,3.26%,,,,,129.5,129.5,,,,,626.58,626.58,,,,,62.658,62.658,,,,,371.78,371.78,,,,,1.211001883,1.211001883,,,,,0.049,0.049108769,,,,,116.06,116.06,,,,,11.606,11.606,,,,,37.178,37.178,,,,,2,2,3,-0.178580171,4.916857773,148.120072,47.41%
18,2026-21,2234,233,772.441,19174.289,82.76651513,54,1183.27,68.65661613,54,47,3,3,,1,6.99%,6.08%,0.003883792,0.003883792,,0.001294597,73.38888889,67.5106383,146.6666667,43,,221,3264.23,2830.76,175.02,193.31,,65.14,60.4487037,60.22893617,58.34,64.43666667,,65.14,1762.34,1557.82,74.78,98.27,,31.47,2.28152053,2.016749499,0.096809983,0.127220072,,0.040740976,0.092,0.081245255,0.003900014,0.005125092,,0.00164126,399.15,361.94,11.17,18.1,,7.94,7.391666667,7.700851064,3.723333333,6.033333333,,7.94,32.63592593,33.14510638,24.92666667,32.75666667,,31.47,2,2,3,-0.158701647,4.581256303,143.7661752,57.00%
18,2026-21,2235,239,248.427,5945.794,101.0016349,20,443.12,66.33768423,6,3,2,,,1,2.42%,1.21%,0.008050655,,,0.004025327,116.3333333,118.3333333,154.5,,,34,387.98,211.02,118.55,,,58.41,64.66333333,70.34,59.275,,,58.41,217.29,114.58,67.74,,,34.97,0.874663382,0.461222009,0.272675675,,,0.140765698,0.037,0.019270765,0.011392928,,,0.005881468,65.75,36.33,24.8,,,4.62,10.95833333,12.11,12.4,,,4.62,36.215,38.19333333,33.87,,,34.97,2,2,3,-0.137529123,3.461020662,149.3826629,54.55%
18,2026-21,2312,1,64.714,1530.42,38.319,11,244.66,42.14,8,,,,,8,12.36%,,,,,0.123620855,58,,,,,58,398.64,,,,,398.64,49.83,,,,,49.83,230.6,,,,,230.6,3.563371141,,,,,3.563371141,0.151,,,,,0.150677592,37.17,,,,,37.17,4.64625,,,,,4.64625,28.825,,,,,28.825,2,3,1,-0.372702,-4.75,59.57,13.00%
18,2026-21,2313,27,499.858,12334.596,59.11011385,62,1363.82,51.35425281,57,51,,,6,,11.40%,10.20%,,,0.012003409,,52.63157719,58.13725294,,,5.833333333,,2597.3,2358.96,,,238.34,,45.56666667,46.25411765,,,39.72333333,,1116.29,1077.47,,,38.82,,2.233214233,2.155552177,,,0.077662056,,0.091,0.087353489,,,0.003147245,,-276.22,-181.05,,,-95.17,,-4.845964912,-3.55,,,-15.86166667,,19.58403509,21.12686275,,,6.47,,2,3,1,-0.385325547,-4.507507932,75.1178155,25.17%
18,2026-21,2314,242,763.83,18709.449,43.45303004,127,2849.68,51.79058534,106,82,7,3,14,,13.88%,10.74%,0.009164343,0.003927576,0.018328686,,29.76415094,31.29268293,16,71.33333333,18.78571429,,5210.12,4113.32,348.54,165.78,582.48,,49.15207547,50.16243902,49.79142857,55.26,41.60571429,,2725.33,2165,202.02,91.56,266.75,,3.567979786,2.834400325,0.264482935,0.119869604,0.349226922,,0.146,0.11571693,0.010797753,0.004893784,0.014257502,,121.08,153.97,32.95,12.78,-78.62,,1.142264151,1.877682927,4.707142857,4.26,-5.615714286,,25.71066038,26.40243902,28.86,30.52,19.05357143,,2,3,1,-0.40408172,-4.767563463,72.25960486,23.05%
18,2026-21,2315,466,555.272,13286.896,33.93809915,155,3418.31,49.44481778,71,39,15,3,12,2,12.79%,7.02%,0.027013788,0.005402758,0.02161103,0.003601838,19.50704225,20.05128205,20.53333333,35.33333333,6.5,55.5,3439.86,1950.79,720.76,153.42,524.25,90.64,48.44873239,50.02025641,48.05066667,51.14,43.6875,45.32,1773.07,1012.02,407.45,77.08,236.47,40.05,3.193155787,1.822566238,0.733784524,0.138814851,0.425863361,0.072126814,0.133,0.076166774,0.030665552,0.005801204,0.017797234,0.003014248,25.67,50.74,37.14,-2.61,-45.4,-14.2,0.361549296,1.301025641,2.476,-0.87,-3.783333333,-7.1,24.9728169,25.94923077,27.16333333,25.69333333,19.70583333,20.025,2,3,1,-0.410694387,-4.401307828,69.88525822,16.21%
18,2026-21,2323,32,536.283,13384.618,60.96450003,38,839.38,59.60466644,41,41,,,,,7.65%,7.65%,,,,,61.36584878,61.36584878,,,,,2318.19,2318.19,,,,,56.54121951,56.54121951,,,,,1427.72,1427.72,,,,,2.662251088,2.662251088,,,,,0.107,0.106668715,,,,,424.28,424.28,,,,,10.34829268,10.34829268,,,,,34.82243902,34.82243902,,,,,2,3,2,-0.235992415,0.353083614,71.81545867,31.67%
18,2026-21,2324,567,1650.22,40238.28,48.95305631,186,4110.92,58.01342388,152,108,11,12,16,5,9.21%,6.54%,0.006665778,0.007271758,0.009695677,0.003029899,48.43421053,54.31481481,34.09090909,30.41666667,46.0625,3.8,8253.72,6028.78,620.71,675.21,672.96,256.06,54.30078947,55.82203704,56.42818182,56.2675,42.06,51.212,4433.79,3344.7,329.98,425.49,188.36,145.26,2.686787216,2.026820666,0.199961217,0.257838349,0.114142357,0.088024627,0.110,0.08312234,0.008200649,0.010574259,0.004681115,0.003609995,630.18,568.4,67.07,151.22,-190.09,33.58,4.145921053,5.262962963,6.097272727,12.60166667,-11.880625,6.716,29.16967105,30.96944444,29.99818182,35.4575,11.7725,29.052,2,3,2,-0.248430752,0.166889251,70.98010294,39.84%
18,2026-21,2325,2105,2243.34,53252.61,33.46480584,496,11059.25,53.9009548,186,85,51,20,5,25,8.29%,3.79%,0.022733959,0.008915278,0.00222882,0.011144098,27.12365591,32.56470588,22.8627451,14.6,55.6,21.64,9655.72,4595.19,2520.53,973.05,228.92,1338.03,51.91247312,54.06105882,49.42215686,48.6525,45.784,53.5212,4674.12,2330.64,1200.37,431,97.86,614.25,2.083553986,1.038915189,0.535081619,0.192124243,0.043622456,0.273810479,0.088,0.043765742,0.022541055,0.0080935,0.001837656,0.011534646,158.9,272.57,-36.87,-69.41,-22.14,14.75,0.854301075,3.206705882,-0.722941176,-3.4705,-4.428,0.59,25.12967742,27.41929412,23.53666667,21.55,19.572,24.57,2,3,2,-0.264899546,0.112623156,70.07745724,65.83%
18,2026-21,2333,8,87.714,2116.369,70.10869096,9,197.7,60.72836024,9,5,4,,,,10.26%,5.70%,0.045602754,,,,81.66666667,98.2,61,,,,505.22,263.34,241.88,,,,56.13555556,52.668,60.47,,,,315.2,143,172.2,,,,3.593497047,1.63029847,1.963198577,,,,0.149,0.067568557,0.081365773,,,,94.08,15.73,78.35,,,,10.45333333,3.146,19.5875,,,,35.02222222,28.6,43.05,,,,2,3,3,-0.141700878,3.759443646,84.13411553,33.24%
