quadweek,year_week,basket,product BS,CountProduct_W,StockQty_W,Stock$_W,AvgAgeStock,PurchaseQty,Purchase$,AvgListPrice,SoldQty,SoldQty_In,SoldQty_Out,SoldQty_OutByCondition,SoldQty_OutByMinPrice,SoldQty_none,SoldToStock_W,SoldToStock_W_In,SoldToStock_W_Out,SoldToStock_W_OutByCondition,SoldToStock_W_OutByMinPrice,SoldToStock_W_none,AvgSalesPeriod,AvgSalesPeriod_In,AvgSalesPeriod_Out,AvgSalesPeriod_OutByCondition,AvgSalesPeriod_OutByMinPrice,AvgSalesPeriod_none,Revenue,Revenue_In,Revenue_Out,Revenue_OutByCondition,Revenue_OutByMinPrice,Revenue_none,AvgSalePrice,AvgSalePrice_In,AvgSalePrice_Out,AvgSalePrice_OutByCondition,AvgSalePrice_OutByMinPrice,AvgSalePrice_none,Recap,Recap_In,Recap_Out,Recap_OutByCondition,Recap_OutByMinPrice,Recap_none,RecapPerStockQty_W,RecapPerStockQty_W_In,RecapPerStockQty_W_Out,RecapPerStockQty_W_OutByCondition,RecapPerStockQty_W_OutByMinPrice,RecapPerStockQty_W_none,RecapPerStock$_W,RecapPerStock$_W_In,RecapPerStock$_W_Out,RecapPerStock$_W_OutByCondition,RecapPerStock$_W_OutByMinPrice,RecapPerStock$_W_none,Margin,Margin_In,Margin_Out,Margin_OutByCondition,Margin_OutByMinPrice,Margin_none,MarginUnit,MarginUnit_In,MarginUnit_Out,MarginUnit_OutByCondition,MarginUnit_OutByMinPrice,MarginUnit_none,RecapUnit,RecapUnit_In,RecapUnit_Out,RecapUnit_OutByCondition,RecapUnit_OutByMinPrice,RecapUnit_none,Avg_Basket_IRR,Avg_Basket_Velocity,Avg_Basket_Margin,Avg_IRR,Avg_Margin,Avg_SaleDuration,FDR
16,2026-12,1144,BasketDiscountOutOfMarket,46,112,2731.21,362.7322054,,,83.34785714,1,,1,,,,0.89%,,0.008928571,,,,253,,253,,,,67,,67,,,,67,,67,,,,41.5,,41.5,,,,0.370535714,,0.370535714,,,,0.015,,0.015194731,,,,16.65,,16.65,,,,16.65,,16.65,,,,41.5,,41.5,,,,1,1,4,-0.63472892,13.92330357,1672.937857,100.00%
16,2026-12,1144,BasketDiscountOutOfMarketByCondition,70,191,5165.15,345.7303455,,,89.67340314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,-0.62502334,16.34188482,1692.777801,99.21%
16,2026-12,1144,none,19,47,1200.34,186.9681489,1,33.26,87.59787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,-0.601778255,15.57212766,1572.191277,100.00%
16,2026-12,1145,BasketDiscountOutOfMarket,9,9,193.54,1583.388889,,,87.41888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,-0.572965778,10.6,1893.555556,100.00%
16,2026-12,1145,BasketDiscountOutOfMarketByCondition,2,2,44.09,1819.5,,,107.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,-0.624119,16.075,2518,100.00%
16,2026-12,1145,none,2,2,29.9,1947.5,,,96.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,-0.5808515,15.365,2336.5,100.00%
16,2026-12,1152,BasketDiscountOutOfMarketByCondition,1,69,1684.663,230.037,1,24.34,104.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,-0.70309,41.89,2211.42,100.00%
16,2026-12,1153,BasketDiscountInMarket,4,65,1491.81,543.9924,,,117.7775385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,-0.6280892,48.82107692,2277.645538,98.62%
16,2026-12,1153,BasketDiscountOutOfMarketByCondition,3,57.25,3792.198,402.3291834,1,24.07,173.5704367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,-0.553738061,52.63222707,2025.248952,90.88%
16,2026-12,1154,BasketDiscountInMarket,22,109,2519.62,483.078,,,104.2429358,4,4,,,,,3.67%,3.67%,,,,,187.75,187.75,,,,,383.36,383.36,,,,,95.84,95.84,,,,,269.72,269.72,,,,,2.474495413,2.474495413,,,,,0.107,0.107047888,,,,,168.97,168.97,,,,,42.2425,42.2425,,,,,67.43,67.43,,,,,1,1,5,-0.635102202,32.16504587,2120.623394,100.00%
16,2026-12,1154,BasketDiscountOutOfMarket,15,60.75,2462.16,302.9315844,,,135.2945679,1,,1,,,,1.65%,,0.016460905,,,,177,,177,,,,113.01,,113.01,,,,113.01,,113.01,,,,72.73,,72.73,,,,1.197201646,,1.197201646,,,,0.030,,0.029539104,,,,48.21,,48.21,,,,48.21,,48.21,,,,72.73,,72.73,,,,1,1,5,-0.547447778,36.67604938,1888.071235,100.00%
16,2026-12,1154,BasketDiscountOutOfMarketByCondition,27,97.5,2613.485,387.3421026,4,115.14,112.7338462,4,,,4,,,4.10%,,,0.041025641,,,132,,,132,,,278.32,,,278.32,,,69.58,,,69.58,,,204.96,,,204.96,,,2.102153846,,,2.102153846,,,0.078,,,0.07842402,,,100.75,,,100.75,,,25.1875,,,25.1875,,,51.24,,,51.24,,,1,1,5,-0.583535015,31.16235897,1972.277026,100.00%
16,2026-12,1154,none,3,9,245.82,162,3,78.39,112.1633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,-0.531867,28.21666667,1731.333333,100.00%
16,2026-12,1211,BasketDiscountInMarket,3,451.25,11191.086,111.85719,15,393.06,41.90708587,32,32,,,,,7.09%,7.09%,,,,,165.1875125,165.1875125,,,,,1375.61,1375.61,,,,,42.9878125,42.9878125,,,,,679.72,679.72,,,,,1.506304709,1.506304709,,,,,0.061,0.060737626,,,,,-141.5,-141.5,,,,,-4.421875,-4.421875,,,,,21.24125,21.24125,,,,,1,2,1,-0.567939464,-9.245529086,146.2757673,42.53%
16,2026-12,1212,BasketDiscountInMarket,2,162.25,3843.493,79.66395069,8,201.37,42.12244992,11,11,,,,,6.78%,6.78%,,,,,142.7273,142.7273,,,,,437.25,437.25,,,,,39.75,39.75,,,,,223.75,223.75,,,,,1.379044684,1.379044684,,,,,0.058,0.058215274,,,,,-42.38,-42.38,,,,,-3.852727273,-3.852727273,,,,,20.34090909,20.34090909,,,,,1,2,1,-0.704982202,-13.81875193,138.251433,27.83%
16,2026-12,1213,BasketDiscountInMarket,49,896.5,21942.078,79.20828388,61,1557.57,39.77410206,169,169,,,,,18.85%,18.85%,,,,,102.8283959,102.8283959,,,,,6140.25,6140.25,,,,,36.33284024,36.33284024,,,,,2750.41,2750.41,,,,,3.067941997,3.067941997,,,,,0.125,0.125348657,,,,,-1490.46,-1490.46,,,,,-8.819289941,-8.819289941,,,,,16.27461538,16.27461538,,,,,1,2,1,-0.637518113,-11.47232571,129.6924791,34.75%
16,2026-12,1213,BasketDiscountOutOfMarket,1,10,269.83,88.773,,,39.07,2,,2,,,,20.00%,,0.2,,,,41,,41,,,,82.82,,82.82,,,,41.41,,41.41,,,,46.78,,46.78,,,,4.678,,4.678,,,,0.173,,0.173368417,,,,1.26,,1.26,,,,0.63,,0.63,,,,23.39,,23.39,,,,1,2,1,-0.51133,-7.53,136.38,38.00%
16,2026-12,1213,BasketDiscountOutOfMarketByCondition,2,39.75,930.368,91.07886792,3,70.04,42.36974843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,-0.61348044,-9.005597484,136.0698113,51.46%
16,2026-12,1213,BasketDiscountOutOfMarketByMinPrice,28,511.25,12151.864,87.08880733,28,709.07,36.41445477,55,34,,,21,,10.76%,6.65%,,,0.041075795,,90.56362727,66.55880882,,,129.4285714,,1866.71,1095.92,,,770.79,,33.94018182,32.23294118,,,36.70428571,,872.14,538.22,,,333.92,,1.705897311,1.052753056,,,0.653144254,,0.072,0.044291147,,,0.027478912,,-469.89,-289.53,,,-180.36,,-8.543454545,-8.515588235,,,-8.588571429,,15.85709091,15.83,,,15.90095238,,1,2,1,-0.697172089,-13.08837653,145.3789193,32.32%
16,2026-12,1213,none,1,15,352.53,61.633,,,44.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,-0.665933,-12.74,95.72,17.00%
16,2026-12,1214,BasketDiscountInMarket,419,1517,36212.442,72.33842024,125,3185.48,43.19196276,127,121,2,,1,3,8.37%,7.98%,0.001318392,,0.000659196,0.001977587,59.65354409,61.01652975,21,,32,39.66666667,5123.31,4885.86,70.58,,35.56,131.31,40.34102362,40.37900826,35.29,,35.56,43.77,2254.3,2138.99,35.94,,15.48,63.89,1.486025049,1.410013184,0.023691496,,0.010204351,0.042116018,0.062,0.05906782,0.000992477,,0.000427477,0.001764311,-813.81,-778.59,-15.96,,-11.62,-7.64,-6.407952756,-6.434628099,-7.98,,-11.62,-2.546666667,17.7503937,17.67760331,17.97,,15.48,21.29666667,1,2,1,-0.623051849,-9.441961107,139.5936074,35.80%
16,2026-12,1214,BasketDiscountOutOfMarket,115,337,8332.106,70.85918175,18,478.14,42.87257418,132,,132,,,,39.17%,,0.391691395,,,,71.77272727,,71.77272727,,,,4121.94,,4121.94,,,,31.22681818,,31.22681818,,,,1396.76,,1396.76,,,,4.144688427,,4.144688427,,,,0.168,,0.167635889,,,,-1985.77,,-1985.77,,,,-15.04371212,,-15.04371212,,,,10.58151515,,10.58151515,,,,1,2,1,-0.626269453,-8.905689911,137.9787982,47.35%
16,2026-12,1214,BasketDiscountOutOfMarketByCondition,36,102.25,2529.723,76.79078729,10,278.7,42.99870416,14,,,14,,,13.69%,,,0.136919315,,,94.85714286,,,94.85714286,,,494.98,,,494.98,,,35.35571429,,,35.35571429,,,250.68,,,250.68,,,2.451638142,,,2.451638142,,,0.099,,,0.099093853,,,-105.1,,,-105.1,,,-7.507142857,,,-7.507142857,,,17.90571429,,,17.90571429,,,1,2,1,-0.647659103,-8.742444988,139.4210024,57.97%
16,2026-12,1214,BasketDiscountOutOfMarketByMinPrice,234,706.833,16588.091,66.43656714,69,1758.31,37.56495052,75,13,,,59,3,10.61%,1.84%,,,0.083470919,0.004244284,57.64,92.69230769,,,50.83050847,39.66666667,2844.71,481.76,,,2293.67,69.28,37.92946667,37.05846154,,,38.87576271,23.09333333,1289.22,229.09,,,1063.76,-3.63,1.823938611,0.324107675,,,1.50496652,-0.005135584,0.078,0.01381051,,,0.064127934,-0.000218832,-492.25,-73.84,,,-326.46,-91.95,-6.563333333,-5.68,,,-5.533220339,-30.65,17.1896,17.62230769,,,18.02983051,-1.21,1,2,1,-0.674360926,-10.22487303,137.9511459,40.71%
16,2026-12,1214,none,2,4,97.99,85.5,,,40.85,2,,2,,,,50.00%,,0.5,,,,112,,112,,,,81.46,,81.46,,,,40.73,,40.73,,,,45.6,,45.6,,,,11.4,,11.4,,,,0.465,,0.465353608,,,,-4.75,,-4.75,,,,-2.375,,-2.375,,,,22.8,,22.8,,,,1,2,1,-0.6370935,-5.385,161.75,100.00%
16,2026-12,1215,BasketDiscountInMarket,519,534.5,12968.799,68.09943592,61,1579.61,44.33960595,39,37,,,2,,7.30%,6.92%,,,0.003741815,,35.53846154,34.62162162,,,52.5,,1710.19,1636.05,,,74.14,,43.85102564,44.21756757,,,37.07,,694.46,667.52,,,26.94,,1.299270346,1.248868101,,,0.050402245,,0.054,0.051471227,,,0.002077293,,-266.41,-244.05,,,-22.36,,-6.831025641,-6.595945946,,,-11.18,,17.80666667,18.04108108,,,13.47,,1,2,1,-0.617183406,-6.613255772,138.7944911,43.55%
16,2026-12,1215,BasketDiscountOutOfMarket,288,294.75,7486.534,70.17666582,34,948.17,37.69828668,25,,23,,,2,8.48%,,0.078032231,,,0.006785411,43.84,,42.17391304,,,63,912.83,,825.86,,,86.97,36.5132,,35.90695652,,,43.485,291.38,,242.14,,,49.24,0.988566582,,0.821509754,,,0.167056828,0.039,,0.032343405,,,0.006577142,-340.94,,-347.7,,,6.76,-13.6376,,-15.1173913,,,3.38,11.6552,,10.52782609,,,24.62,1,2,1,-0.677901597,-6.797913486,137.7426124,63.74%
16,2026-12,1215,BasketDiscountOutOfMarketByCondition,117,119.25,3118.578,65.99004193,12,309.89,41.66522013,5,,,4,1,,4.19%,,,0.033542977,0.008385744,,88.8,,,103.75,29,,200.53,,,160.54,39.99,,40.106,,,40.135,39.99,,101.5,,,85.72,15.78,,0.85115304,,,0.718825996,0.132327044,,0.033,,,0.027486887,0.005059998,,-29.82,,,-20.43,-9.39,,-5.964,,,-5.1075,-9.39,,20.3,,,21.43,15.78,,1,2,1,-0.632606201,-5.53475891,134.8165828,72.83%
16,2026-12,1215,BasketDiscountOutOfMarketByMinPrice,513,527.917,12675.383,66.97497744,70,1817.29,35.94493242,40,1,,1,38,,7.58%,0.19%,,0.001894237,0.071981012,,56.5,47,,59,56.68421053,,1505.73,41.22,,37.99,1426.52,,37.64325,41.22,,37.99,37.54,,637.39,24.89,,8.56,603.94,,1.207367825,0.047147563,,0.01621467,1.144005592,,0.050,0.001963649,,0.000675325,0.047646686,,-357.55,-6.06,,-17.61,-333.88,,-8.93875,-6.06,,-17.61,-8.786315789,,15.93475,24.89,,8.56,15.89315789,,1,2,1,-0.707598659,-6.988456841,136.8807744,61.43%
16,2026-12,1215,none,39,39,900.22,49.53846154,6,152.5,42.02102564,2,,1,,,1,5.13%,,0.025641026,,,0.025641026,43.5,,75,,,12,79.61,,29.99,,,49.62,39.805,,29.99,,,49.62,33.21,,9.15,,,24.06,0.851538462,,0.234615385,,,0.616923077,0.037,,0.010164182,,,0.0267268,-11.27,,-21.05,,,9.78,-5.635,,-21.05,,,9.78,16.605,,9.15,,,24.06,1,2,1,-0.638801692,-5.815641026,137.3425641,57.18%
16,2026-12,1224,BasketDiscountInMarket,7,13,270.49,57.73076923,,,47.18538462,2,2,,,,,15.38%,15.38%,,,,,44,44,,,,,107.64,107.64,,,,,53.82,53.82,,,,,51.5,51.5,,,,,3.961538462,3.961538462,,,,,0.190,0.190395209,,,,,9.99,9.99,,,,,4.995,4.995,,,,,25.75,25.75,,,,,1,2,2,-0.508227615,-2.140769231,153.2884615,85.85%
16,2026-12,1224,BasketDiscountOutOfMarket,4,8,189.14,44.625,,,46.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,-0.49795175,-2.55,152.5,100.00%
16,2026-12,1224,BasketDiscountOutOfMarketByCondition,1,2,43.18,13.5,,,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,-0.495615,-2.41,111.5,100.00%
16,2026-12,1225,BasketDiscountInMarket,88,88,1902.57,58.55681818,4,103.48,43.79272727,12,10,,,,2,13.64%,11.36%,,,,0.022727273,61.66666667,62.8,,,,56,510.12,420.71,,,,89.41,42.51,42.071,,,,44.705,208.18,168.5,,,,39.68,2.365681818,1.914772727,,,,0.450909091,0.109,0.088564416,,,,0.020856,-67.73,-55.75,,,,-11.98,-5.644166667,-5.575,,,,-5.99,17.34833333,16.85,,,,19.84,1,2,2,-0.542358125,-2.031931818,144.7159091,94.35%
16,2026-12,1225,BasketDiscountOutOfMarket,77,77,1756.9,64.12987013,,,44.85675325,4,,3,,,1,5.19%,,0.038961039,,,0.012987013,54.5,,59.66666667,,,39,183.17,,138.26,,,44.91,45.7925,,46.08666667,,,44.91,70.74,,54.82,,,15.92,0.918701299,,0.711948052,,,0.206753247,0.040,,0.031202687,,,0.009061415,-20.51,,-16.77,,,-3.74,-5.1275,,-5.59,,,-3.74,17.685,,18.27333333,,,15.92,1,2,2,-0.52079474,-1.907792208,146.1623377,99.35%
16,2026-12,1225,BasketDiscountOutOfMarketByCondition,19,19.5,437.755,68.23076923,1,25.24,43.36051282,2,,,2,,,10.26%,,,0.102564103,,,39,,,39,,,79,,,79,,,39.5,,,39.5,,,26.9,,,26.9,,,1.379487179,,,1.379487179,,,0.061,,,0.061449898,,,-23.28,,,-23.28,,,-11.64,,,-11.64,,,13.45,,,13.45,,,1,2,2,-0.549695615,-2.227179487,136.2307692,100.00%
16,2026-12,1225,BasketDiscountOutOfMarketByMinPrice,26,26,494.61,62.80769231,,,39.01461538,1,,,,1,,3.85%,,,,0.038461538,,106,,,,106,,38.75,,,,38.75,,38.75,,,,38.75,,23.97,,,,23.97,,0.921923077,,,,0.921923077,,0.048,,,,0.048462425,,12.42,,,,12.42,,12.42,,,,12.42,,23.97,,,,23.97,,1,2,2,-0.598693423,-2.154230769,143.2819231,93.58%
16,2026-12,1225,none,4,4,91.04,67.625,,,46.4,2,,,,,2,50.00%,,,,,0.5,46.5,,,,,46.5,91.82,,,,,91.82,45.91,,,,,45.91,34.53,,,,,34.53,8.6325,,,,,8.6325,0.379,,,,,0.379283831,-16.46,,,,,-16.46,-8.23,,,,,-8.23,17.265,,,,,17.265,1,2,2,-0.50656675,-2.085,159.25,75.00%
16,2026-12,1312,BasketDiscountInMarket,2,107,2568.303,65.45834579,6,171.88,42.80607477,2,2,,,,,1.87%,1.87%,,,,,64,64,,,,,86.07,86.07,,,,,43.035,43.035,,,,,40.7,40.7,,,,,0.380373832,0.380373832,,,,,0.016,0.01584704,,,,,-10.43,-10.43,,,,,-5.215,-5.215,,,,,20.35,20.35,,,,,1,3,1,-0.520638458,-8.952803738,64.68635514,28.42%
16,2026-12,1313,BasketDiscountInMarket,18,328.5,7919.098,59.51895814,22,584.77,41.2711796,19,19,,,,,5.78%,5.78%,,,,,74.1579,74.1579,,,,,789.06,789.06,,,,,41.52947368,41.52947368,,,,,392.94,392.94,,,,,1.196164384,1.196164384,,,,,0.050,0.049619287,,,,,-65.89,-65.89,,,,,-3.467894737,-3.467894737,,,,,20.68105263,20.68105263,,,,,1,3,1,-0.576296556,-10.38790715,76.34123288,27.87%
16,2026-12,1313,BasketDiscountOutOfMarketByCondition,1,9.75,241.52,45.239,,,45.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-0.628619,-10.75,84.86,31.00%
16,2026-12,1313,BasketDiscountOutOfMarketByMinPrice,6,98.25,2392.076,42.75224682,17,455.2,40.71259542,12,1,,,11,,12.21%,1.02%,,,0.111959288,,19.75,11,,,20.54545455,,427.32,37.82,,,389.5,,35.61,37.82,,,35.40909091,,232.63,13.92,,,218.71,,2.367735369,0.141679389,,,2.22605598,,0.097,0.005819213,,,0.091431041,,-80.84,-10.46,,,-70.38,,-6.736666667,-10.46,,,-6.398181818,,19.38583333,13.92,,,19.88272727,,1,3,1,-0.586188537,-11.18038168,71.93173028,18.02%
16,2026-12,1314,BasketDiscountInMarket,109,367,8682.261,40.3059203,86,2296.28,43.36590599,67,51,,,16,,18.26%,13.90%,,,0.04359673,,31.77611791,37.76470392,,,12.6875,,2793.07,2193.74,,,599.33,,41.68761194,43.0145098,,,37.458125,,1421.4,1114.78,,,306.62,,3.873024523,3.037547684,,,0.835476839,,0.164,0.12839743,,,0.035315686,,-295.14,-212.47,,,-82.67,,-4.405074627,-4.166078431,,,-5.166875,,21.21492537,21.85843137,,,19.16375,,1,3,1,-0.57968405,-9.594632153,77.40252725,26.87%
16,2026-12,1314,BasketDiscountOutOfMarket,41,137.5,3276.172,37.23751818,17,451.25,42.08409091,11,,11,,,,8.00%,,0.08,,,,21.09090909,,21.09090909,,,,442.39,,442.39,,,,40.21727273,,40.21727273,,,,218.47,,218.47,,,,1.588872727,,1.588872727,,,,0.067,,0.066684533,,,,-55.23,,-55.23,,,,-5.020909091,,-5.020909091,,,,19.86090909,,19.86090909,,,,1,3,1,-0.590549596,-9.691472727,76.08241818,31.45%
16,2026-12,1314,BasketDiscountOutOfMarketByCondition,11,31,731.388,46.51404839,4,96.08,44.83830645,3,,,3,,,9.68%,,,0.096774194,,,12.33333333,,,12.33333333,,,137.24,,,137.24,,,45.74666667,,,45.74666667,,,80.25,,,80.25,,,2.588709677,,,2.588709677,,,0.110,,,0.109722883,,,10.91,,,10.91,,,3.636666667,,,3.636666667,,,26.75,,,26.75,,,1,3,1,-0.557011161,-6.941532258,66.94524194,49.95%
16,2026-12,1314,BasketDiscountOutOfMarketByMinPrice,106,311.25,7363.703,32.98605587,67,1881.52,38.82089606,69,11,,,57,1,22.17%,3.53%,,,0.18313253,0.003212851,30.42028986,38.63636364,,,29.35087719,1,2710.34,434.52,,,2237.03,38.79,39.28028986,39.50181818,,,39.24614035,38.79,1227.56,197.7,,,1011.49,18.37,3.943967871,0.635180723,,,3.249767068,0.05902008,0.167,0.026847905,,,0.137361596,0.002494669,-557.13,-75.15,,,-470.16,-11.82,-8.074347826,-6.831818182,,,-8.248421053,-11.82,17.79072464,17.97272727,,,17.7454386,18.37,1,3,1,-0.611889154,-9.953917751,76.81752321,30.04%
16,2026-12,1314,none,1,2,50.37,27,,,46.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-0.619468,-10.94,92.27,9.00%
16,2026-12,1315,BasketDiscountInMarket,212,224,5305.211,31.53246652,69,1787.38,44.86609375,20,20,,,,,8.93%,8.93%,,,,,12.35,12.35,,,,,739.17,739.17,,,,,36.9585,36.9585,,,,,267.91,267.91,,,,,1.196026786,1.196026786,,,,,0.050,0.050499405,,,,,-245.09,-245.09,,,,,-12.2545,-12.2545,,,,,13.3955,13.3955,,,,,1,3,1,-0.593351824,-7.516194196,73.57252232,34.05%
16,2026-12,1315,BasketDiscountOutOfMarket,173,178.667,4461.094,30.54855199,29,784.65,39.95127287,19,,18,,,1,10.63%,,0.100746081,,,0.005597004,24.94736842,,26.27777778,,,1,748.45,,725.63,,,22.82,39.39210526,,40.31277778,,,22.82,303,,292.68,,,10.32,1.695892358,,1.638131272,,,0.057761086,0.068,,0.065607225,,,0.002313334,-196.46,,-175.46,,,-21,-10.34,,-9.747777778,,,-21,15.94736842,,16.26,,,10.32,1,3,1,-0.608980402,-6.616732693,76.60724028,57.13%
16,2026-12,1315,BasketDiscountOutOfMarketByCondition,66,69,1731.76,30.58695652,13,347.51,44.3542029,4,,,3,1,,5.80%,,,0.043478261,0.014492754,,27.25,,,24.66666667,35,,190.56,,,152.57,37.99,,47.64,,,50.85666667,37.99,,106.65,,,92.59,14.06,,1.545652174,,,1.341884058,0.203768116,,0.062,,,0.053465838,0.008118908,,-16.71,,,-4.91,-11.8,,-4.1775,,,-1.636666667,-11.8,,26.6625,,,30.86333333,14.06,,1,3,1,-0.588753913,-5.310144928,76.0757971,64.13%
16,2026-12,1315,BasketDiscountOutOfMarketByMinPrice,242,247,5808.073,26.04795344,60,1581.8,37.52790486,29,,,,26,3,11.74%,,,,0.105263158,0.012145749,15.31034483,,,,16.26923077,7,1129.9,,,,1009.02,120.88,38.96206897,,,,38.80846154,40.29333333,450.92,,,,407.76,43.16,1.825587045,,,,1.650850202,0.174736842,0.078,,,,0.070205729,0.007431036,-282.11,,,,-256.99,-25.12,-9.727931034,,,,-9.884230769,-8.373333333,15.54896552,,,,15.68307692,14.38666667,1,3,1,-0.660914908,-6.629251012,74.31107287,65.04%
16,2026-12,1315,none,44,44.25,993.08,78.42655367,21,552.7,38.49418079,6,1,1,,,4,13.56%,2.26%,0.02259887,,,0.09039548,14.83333333,6,46,,,9.25,249.37,44.42,29.99,,,174.96,41.56166667,44.42,29.99,,,43.74,94.42,23.01,9.15,,,62.26,2.133785311,0.52,0.206779661,,,1.40700565,0.095,0.023170339,0.009213759,,,0.062693841,-59.98,-7.18,-13.06,,,-39.74,-9.996666667,-7.18,-13.06,,,-9.935,15.73666667,23.01,9.15,,,15.565,1,3,1,-0.630851119,-4.632090395,70.36881356,79.07%
16,2026-12,1325,BasketDiscountInMarket,25,25,503.45,18.68,2,55.01,41.9996,4,4,,,,,16.00%,16.00%,,,,,21,21,,,,,177.22,177.22,,,,,44.305,44.305,,,,,56.05,56.05,,,,,2.242,2.242,,,,,0.111,0.111331811,,,,,-38.06,-38.06,,,,,-9.515,-9.515,,,,,14.0125,14.0125,,,,,1,3,2,-0.52933524,-2.0748,80.2,96.00%
16,2026-12,1325,BasketDiscountOutOfMarket,21,21,417.94,19.92857143,1,30.19,41.86190476,3,,3,,,,14.29%,,0.142857143,,,,20.66666667,,20.66666667,,,,134.22,,134.22,,,,44.74,,44.74,,,,56.84,,56.84,,,,2.706666667,,2.706666667,,,,0.136,,0.136000383,,,,-8.76,,-8.76,,,,-2.92,,-2.92,,,,18.94666667,,18.94666667,,,,1,3,2,-0.525484952,-2.019047619,74.85714286,100.00%
16,2026-12,1325,BasketDiscountOutOfMarketByCondition,17,17,371.35,17.05882353,3,91.17,42.09470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,-0.519929,-2.145882353,72.91176471,97.06%
16,2026-12,1325,BasketDiscountOutOfMarketByMinPrice,9,9,175.72,18.5,2,55.88,39.68333333,2,,,,2,,22.22%,,,,0.222222222,,21,,,,21,,77.93,,,,77.93,,38.965,,,,38.965,,42.72,,,,42.72,,4.746666667,,,,4.746666667,,0.243,,,,0.243114045,,2.51,,,,2.51,,1.255,,,,1.255,,21.36,,,,21.36,,1,3,2,-0.551695444,-2.217777778,74.94444444,83.33%
16,2026-12,1325,none,9,10,212.4,6.05,3,80.61,42.447,3,,,,,3,30.00%,,,,,0.3,6.666666667,,,,,6.666666667,135.59,,,,,135.59,45.19666667,,,,,45.19666667,83.11,,,,,83.11,8.311,,,,,8.311,0.391,,,,,0.391290019,7.86,,,,,7.86,2.62,,,,,2.62,27.70333333,,,,,27.70333333,1,3,2,-0.5115351,-2.053,64.8,100.00%
16,2026-12,1413,none,2,22.5,496.855,8.310222222,8,215.01,39.45666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,-0.542161667,-10.34222222,40.09777778,11.78%
16,2026-12,1414,BasketDiscountInMarket,12,42.25,968.497,18.83176923,14,347.16,46.18857988,8,5,,,3,,18.93%,11.83%,,,0.071005917,,8.25,12.6,,,1,,362.76,236.61,,,126.15,,45.345,47.322,,,42.05,,165.33,92.35,,,72.98,,3.913136095,2.185798817,,,1.727337278,,0.171,0.095353935,,,0.075353873,,-32.76,-25.71,,,-7.05,,-4.095,-5.142,,,-2.35,,20.66625,18.47,,,24.32666667,,1,4,1,-0.55548342,-9.997751479,40.20857988,18.80%
16,2026-12,1414,BasketDiscountOutOfMarket,5,11,295.57,16.95454545,1,28.01,40.21727273,2,,2,,,,18.18%,,0.181818182,,,,12,,12,,,,87.12,,87.12,,,,43.56,,43.56,,,,52.18,,52.18,,,,4.743636364,,4.743636364,,,,0.177,,0.176540244,,,,4.96,,4.96,,,,2.48,,2.48,,,,26.09,,26.09,,,,1,4,1,-0.651329818,-12.26363636,36.22181818,33.09%
